index,locate,name,rating,classfications,address,hour,url
573,청계천,붓처스컷 광화문점,4.3,아메리칸 레스토랑,서울특별시 중구 태평로1가 84, 11:30~ 9:00,"https://www.google.com/maps/place/%EB%B6%93%EC%B2%98%EC%8A%A4%EC%BB%B7+%EA%B4%91%ED%99%94%EB%AC%B8%EC%A0%90/@37.5685153,126.9776316,19z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDssq3qs4TsspzroZwgMSDssq3qs4Tsspw!3s0x357ca2ece3930023:0xbd86fa6e88b74ed4!4m2!1d126.9786692!2d37.5691015!3m5!1s0x357ca2ed051131af:0x48400ab5a8b21a61!8m2!3d37.5683679!4d126.9777195!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgETYW1lcmljYW5fcmVzdGF1cmFudA"
574,청계천,플레눼,4.5,영국식 레스토랑,서울특별시 중구 태평로1가 61-1, 12:00~3:00,"https://www.google.com/maps/place/%ED%94%8C%EB%A0%88%EB%88%BC/@37.568173,126.9759709,17.54z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDssq3qs4TsspzroZwgMSDssq3qs4Tsspw!3s0x357ca2ece3930023:0xbd86fa6e88b74ed4!4m2!1d126.9786692!2d37.5691015!3m5!1s0x357ca308f499d7eb:0xf483419b47ea530f!8m2!3d37.5681867!4d126.9765134!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESYnJpdGlzaF9yZXN0YXVyYW50"
575,청계천,신성,4.1,일본 음식점,서울특별시 종로구 종로1.2.3.4가동 128-1, 11:00~ 10:00,"https://www.google.com/maps/place/%EC%8B%A0%EC%84%B1/@37.5684251,126.9772619,18.13z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDssq3qs4TsspzroZwgMSDssq3qs4Tsspw!3s0x357ca2ece3930023:0xbd86fa6e88b74ed4!4m2!1d126.9786692!2d37.5691015!5m1!4e3!6e5!3m5!1s0x357ca2ec6b82a307:0x3a11483cc1e2acca!8m2!3d37.5696259!4d126.9794573!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgETamFwYW5lc2VfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdmFuQlBiRXhSRUFF"
576,청계천,디라이프스타일키친 광화문점,4.3,퓨전 음식점,KR 서울특별시 중구 태평로1가 84번지 지하1층 101A호, 11:30~ 10:00,"https://www.google.com/maps/place/%EB%94%94%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%ED%82%A4%EC%B9%9C+%EA%B4%91%ED%99%94%EB%AC%B8%EC%A0%90/@37.5685153,126.9776289,19z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDssq3qs4TsspzroZwgMSDssq3qs4Tsspw!3s0x357ca2ece3930023:0xbd86fa6e88b74ed4!4m2!1d126.9786692!2d37.5691015!5m1!4e3!6e5!3m5!1s0x357ca2ed05a99c13:0xc82defe256c2804d!8m2!3d37.5683689!4d126.97779!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERZnVzaW9uX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTTJjVW96UVY5M1JSQUI"
577,망원한강공원,강동원,4.5,음식점,서울특별시 마포구 망원동 번지 1층 453-43, 11:00~ 10:30,"https://www.google.com/maps/place/%EA%B0%95%EB%8F%99%EC%9B%90/@37.5569165,126.8852264,14.71z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDrp53sm5Ax64-ZIOuniO2PrOuCmOujqOq4uCA0Njcg66ed7JuQ7ZWc6rCV6rO17JuQ!3s0x357c992fdaf2fa91:0xb4c77c1a784f4c76!4m2!1d126.8945702!2d37.5557262!3m5!1s0x357c99310f4c3e09:0xef9e131b0e60b65d!8m2!3d37.5558862!4d126.8973095!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
578,망원한강공원,웅파이 EUNPIE,4.7,파이 전문점,서울특별시 마포구 망원로2길 62, 11:00~ 3:00,"https://www.google.com/maps/place/%EC%9B%85%ED%8C%8C%EC%9D%B4+EUNPIE/@37.554987,126.8975477,16.54z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDrp53sm5Ax64-ZIOuniO2PrOuCmOujqOq4uCA0Njcg66ed7JuQ7ZWc6rCV6rO17JuQ!3s0x357c992fdaf2fa91:0xb4c77c1a784f4c76!4m2!1d126.8945702!2d37.5557262!3m4!1s0x357c992e51b28577:0x353574162b4ee0e3!8m2!3d37.5542072!4d126.9024916"
579,망원한강공원,JH키친,4.7,칼국수집,서울특별시 마포구 망원1동 희우정로 118, 11:00~ 9:00,"https://www.google.com/maps/place/JH%ED%82%A4%EC%B9%9C/@37.5558137,126.8992037,17.05z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDrp53sm5Ax64-ZIOuniO2PrOuCmOujqOq4uCA0Njcg66ed7JuQ7ZWc6rCV6rO17JuQ!3s0x357c992fdaf2fa91:0xb4c77c1a784f4c76!4m2!1d126.8945702!2d37.5557262!3m4!1s0x357c997e711993df:0xa761f35fd96e11a5!8m2!3d37.5551966!4d126.9005076"
580,망원한강공원,블랑제리코팡,4.5,제과점,서울특별시 마포구 희우정로 115, 10:00~ 10:00,"https://www.google.com/maps/place/%EB%B8%94%EB%9E%91%EC%A0%9C%EB%A6%AC%EC%BD%94%ED%8C%A1/@37.5551961,126.8981385,17.96z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDrp53sm5Ax64-ZIOuniO2PrOuCmOujqOq4uCA0Njcg66ed7JuQ7ZWc6rCV6rO17JuQ!3s0x357c992fdaf2fa91:0xb4c77c1a784f4c76!4m2!1d126.8945702!2d37.5557262!3m4!1s0x357c992e286816c1:0xea45f4fbb93f9194!8m2!3d37.554857!4d126.9004732"
581,망원한강공원,계륵장군 숯불닭갈비,4.3,음식점,서울특별시 마포구 망원2동 453-7, 5:00~ 12:00,"https://www.google.com/maps/place/%EA%B3%84%EB%A5%B5%EC%9E%A5%EA%B5%B0+%EC%88%AF%EB%B6%88%EB%8B%AD%EA%B0%88%EB%B9%84/@37.5559527,126.8986891,20.3z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDrp53sm5Ax64-ZIOuniO2PrOuCmOujqOq4uCA0Njcg66ed7JuQ7ZWc6rCV6rO17JuQ!3s0x357c992fdaf2fa91:0xb4c77c1a784f4c76!4m2!1d126.8945702!2d37.5557262!3m4!1s0x357c99304b79ddd5:0x92b7d3d2eed70479!8m2!3d37.5561375!4d126.8987866"
582,붉은오름 사려니숲길,각지불,4.3,한식당,제주특별자치도 제주시 조천읍 교래리 217, 11:30~ 3:30,"https://www.google.com/maps/place/%EA%B0%81%EC%A7%80%EB%B6%88/@33.4034082,126.6588657,14.17z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDtkZzshKDrqbQg6rCA7Iuc66asIOyCsDE1OC00IOu2ieydgOyYpOumhCDsgqzroKTri4jsiLLquLg!3s0x350d03ed5e7e2821:0x8e927e259f3173b!4m2!1d126.6846116!2d33.3953165!5m1!4e3!6e5!3m5!1s0x350d037342bae779:0xc8d09169a01e925f!8m2!3d33.4245194!4d126.6752981!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
583,붉은오름 사려니숲길,청지목가든,4.6,한식당,제주특별자치도 제주시 조천읍 교래4길 20, 10:00~ 9:00,"https://www.google.com/maps/place/%EC%B2%AD%EC%A7%80%EB%AA%A9%EA%B0%80%EB%93%A0/@33.4144737,126.6439398,13.58z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDtkZzshKDrqbQg6rCA7Iuc66asIOyCsDE1OC00IOu2ieydgOyYpOumhCDsgqzroKTri4jsiLLquLg!3s0x350d03ed5e7e2821:0x8e927e259f3173b!4m2!1d126.6846116!2d33.3953165!5m1!4e3!6e5!3m5!1s0x350d030c97a5e28d:0x89f003ebf196776b!8m2!3d33.4252649!4d126.6725711!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmhPVTVoWVVSUkVBRQ"
584,붉은오름 사려니숲길,교래흑돼지본점,4.5,흑돼지전문점,제주특별자치도 제주시 조천읍 교래4길 73, 11:00~ 9:30,"https://www.google.com/maps/place/%EA%B5%90%EB%9E%98%ED%9D%91%EB%8F%BC%EC%A7%80%EB%B3%B8%EC%A0%90/@33.4206702,126.6702801,15.62z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDtkZzshKDrqbQg6rCA7Iuc66asIOyCsDE1OC00IOu2ieydgOyYpOumhCDsgqzroKTri4jsiLLquLg!3s0x350d03ed5e7e2821:0x8e927e259f3173b!4m2!1d126.6846116!2d33.3953165!5m1!4e3!6e5!3m4!1s0x350d0374a6c252c5:0x2fff104f2c8a7c0c!8m2!3d33.423757!4d126.6750656"
585,붉은오름 사려니숲길,램앤블랙,4.7,양고기 바베큐 전문점,제주시 KR특별자치도 제주시 조천읍교래리471-3, 11:30~ 10:00,"https://www.google.com/maps/place/%EB%9E%A8%EC%95%A4%EB%B8%94%EB%9E%99/@33.4230178,126.6591769,14.46z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDtkZzshKDrqbQg6rCA7Iuc66asIOyCsDE1OC00IOu2ieydgOyYpOumhCDsgqzroKTri4jsiLLquLg!3s0x350d03ed5e7e2821:0x8e927e259f3173b!4m2!1d126.6846116!2d33.3953165!5m1!4e3!6e5!3m4!1s0x350d036c591b9f09:0xe6efdf4a77cbddd5!8m2!3d33.436813!4d126.6730229"
586,붉은오름 사려니숲길,식당 교래,4.4,한식당,"제주특별자치도 제주시 특별자치도, 조천읍 비자림로 655 KR 식당교래", 11:00~ 6:30,"https://www.google.com/maps/place/%EC%8B%9D%EB%8B%B9+%EA%B5%90%EB%9E%98/@33.4276721,126.6657142,15.5z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDtkZzshKDrqbQg6rCA7Iuc66asIOyCsDE1OC00IOu2ieydgOyYpOumhCDsgqzroKTri4jsiLLquLg!3s0x350d03ed5e7e2821:0x8e927e259f3173b!4m2!1d126.6846116!2d33.3953165!5m1!4e3!6e5!3m4!1s0x0:0xeb013f41fbe01fcd!8m2!3d33.4369069!4d126.6766334"
587,선유도공원,스퀘어21,4.2,이탈리아 음식점,서울특별시 영등포구 양평동5가, 12:00~ 9:00,"https://www.google.com/maps/place/%EC%8A%A4%ED%80%98%EC%96%B421/@37.5383919,126.8936708,16.83z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDshKDsnKDroZwgMzQzIOyEoOycoOuPhOqzteybkA!3s0x357c9ece0f65a781:0xef5371f8485ba9bf!4m2!1d126.8997156!2d37.543569!5m1!4e3!6e5!3m5!1s0x357c9ec66e1f2383:0x2c906a9137c618a!8m2!3d37.5399348!4d126.8942845!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESaXRhbGlhbl9yZXN0YXVyYW50"
588,선유도공원,선어수산52,4.6,해산물 요리 전문식당,서울특별시 영등포구 양평동5가 108-1번지 1층 103호, 11:00~ 10:00,"https://www.google.com/maps/place/%EC%84%A0%EC%96%B4%EC%88%98%EC%82%B052/@37.5389686,126.8943532,17.82z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDshKDsnKDroZwgMzQzIOyEoOycoOuPhOqzteybkA!3s0x357c9ece0f65a781:0xef5371f8485ba9bf!4m2!1d126.8997156!2d37.543569!5m1!4e3!6e5!3m4!1s0x0:0xe45397908033abe7!8m2!3d37.540014!4d126.8953277"
589,선유도공원,당산옛날곱창,4.4,음식점,서울특별시 영등포구 당산동6가 당산로47길 14, 3:01~ 12:00,"https://www.google.com/maps/place/%EB%8B%B9%EC%82%B0%EC%98%9B%EB%82%A0%EA%B3%B1%EC%B0%BD/@37.5361076,126.887642,15z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDshKDsnKDroZwgMzQzIOyEoOycoOuPhOqzteybkA!3s0x357c9ece0f65a781:0xef5371f8485ba9bf!4m2!1d126.8997156!2d37.543569!5m1!4e3!6e5!3m5!1s0x357c9f7e3711fbcb:0xe7af5fb1d6addc18!8m2!3d37.5353365!4d126.9022659!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
590,선유도공원,허브족발,4.2,음식점,서울특별시 영등포구 당산2동 당산로48길 6, 3:30~10:00,"https://www.google.com/maps/place/%ED%97%88%EB%B8%8C%EC%A1%B1%EB%B0%9C/@37.5354127,126.8927345,15z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDshKDsnKDroZwgMzQzIOyEoOycoOuPhOqzteybkA!3s0x357c9ece0f65a781:0xef5371f8485ba9bf!4m2!1d126.8997156!2d37.543569!5m1!4e3!6e5!3m5!1s0x357c9edb781c5695:0xcf688797229b0c37!8m2!3d37.5342341!4d126.9029867!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
591,선유도공원,롱타임노씨 당산점,4.2,음식점,"서울특별시 영등포구 당산동 당산로45길 13 2,3층", 1:00~10:00,"https://www.google.com/maps/place/%EB%A1%B1%ED%83%80%EC%9E%84%EB%85%B8%EC%94%A8+%EB%8B%B9%EC%82%B0%EC%A0%90/@37.5339321,126.8949142,16.17z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDshKDsnKDroZwgMzQzIOyEoOycoOuPhOqzteybkA!3s0x357c9ece0f65a781:0xef5371f8485ba9bf!4m2!1d126.8997156!2d37.543569!5m1!4e3!6e5!3m5!1s0x357c9edcac3238d5:0x73139539939e74d2!8m2!3d37.5340996!4d126.9006394!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
592,문경새재오픈세트장,산중에,4.4,음식점,경상북도 문경시 문경읍 상초리 288-2, 9:00~ 10:00,"https://www.google.com/maps/place/%EC%82%B0%EC%A4%91%EC%97%90/@36.7501743,128.0656065,14.4z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK97IOB67aB64-EIOusuOqyveyLnCDsg4jsnqzroZwgOTMyIOusuOqyveyDiOyerOyYpO2UiOyEuO2KuOyepQ!3s0x3564673af325cf39:0x7836fc1d21fd6550!4m2!1d128.0750956!2d36.770969!5m1!4e3!6e5!3m5!1s0x356467476e0766d3:0x994d61cc335bf38a!8m2!3d36.7620252!4d128.077056!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VRMmR6aFROSGxSUlJBQg"
593,문경새재오픈세트장,두메산골문경새재식당,4.1,한식당,경상북도 문경시 문경읍 새재로 920, 10:00~ 8:30,"https://www.google.com/maps/place/%EB%91%90%EB%A9%94%EC%82%B0%EA%B3%A8%EB%AC%B8%EA%B2%BD%EC%83%88%EC%9E%AC%EC%8B%9D%EB%8B%B9/@36.7592097,128.0737691,16.62z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK97IOB67aB64-EIOusuOqyveyLnCDsg4jsnqzroZwgOTMyIOusuOqyveyDiOyerOyYpO2UiOyEuO2KuOyepQ!3s0x3564673af325cf39:0x7836fc1d21fd6550!4m2!1d128.0750956!2d36.770969!5m1!4e3!6e5!3m5!1s0x35646746e298610f:0x2b42cb1c183a3ff!8m2!3d36.760521!4d128.0771519!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
594,문경새재오픈세트장,깊은산속화로구이,4.3,불고기 전문점,경상북도 문경시 문경읍 하초리 268-2, 10:00~ 8:00,"https://www.google.com/maps/place/%EA%B9%8A%EC%9D%80%EC%82%B0%EC%86%8D%ED%99%94%EB%A1%9C%EA%B5%AC%EC%9D%B4/@36.7555844,128.0767045,17.79z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK97IOB67aB64-EIOusuOqyveyLnCDsg4jsnqzroZwgOTMyIOusuOqyveyDiOyerOyYpO2UiOyEuO2KuOyepQ!3s0x3564673af325cf39:0x7836fc1d21fd6550!4m2!1d128.0750956!2d36.770969!5m1!4e3!6e5!3m4!1s0x356467447b6af097:0x825a09b422897d8f!8m2!3d36.7557726!4d128.0784564"
595,문경새재오픈세트장,청수식당,4.6,음식점,경상북도 문경시 문경읍 새재1길 50, 9:00~ 10:00,"https://www.google.com/maps/place/%EC%B2%AD%EC%88%98%EC%8B%9D%EB%8B%B9/@36.7557083,128.0759326,17.21z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK97IOB67aB64-EIOusuOqyveyLnCDsg4jsnqzroZwgOTMyIOusuOqyveyDiOyerOyYpO2UiOyEuO2KuOyepQ!3s0x3564673af325cf39:0x7836fc1d21fd6550!4m2!1d128.0750956!2d36.770969!5m1!4e3!6e5!3m5!1s0x356467b75bf61879:0x44b51cac3728aabf!8m2!3d36.7562413!4d128.0779354!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
596,문경새재오픈세트장,이화령짬뽕,4.1,중국 음식점,경상북도 문경시 문경읍 하초리 346-2, 10:00~ 8:00,"https://www.google.com/maps/place/%EC%9D%B4%ED%99%94%EB%A0%B9%EC%A7%AC%EB%BD%95/@36.7709651,128.0574465,14z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK97IOB67aB64-EIOusuOqyveyLnCDsg4jsnqzroZwgOTMyIOusuOqyveyDiOyerOyYpO2UiOyEuO2KuOyepQ!3s0x3564673af325cf39:0x7836fc1d21fd6550!4m2!1d128.0750956!2d36.770969!5m1!4e3!6e5!3m5!1s0x356467441350e547:0xe816b36f37a2d322!8m2!3d36.7567706!4d128.0780492!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50"
597,한라산 국립공원,와랑와랑,4.5,음식점,제주특별자치도 제주시 아라일동 4-95, 5:00~ 2:00,"https://www.google.com/maps/place/%EC%99%80%EB%9E%91%EC%99%80%EB%9E%91/@33.4344408,126.5426117,14.58z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCAxMTAw66GcIDIwNzAtNjEg7ZWc65287IKwIOq1reumveqzteybkA!3s0x350cf8ef4964d803:0x5966e3341f70475e!4m2!1d126.532998!2d33.3607752!5m1!4e3!6e5!3m5!1s0x350cfc4fd202b4b7:0x44877dd4d9b9b50e!8m2!3d33.4488621!4d126.5577543!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
598,한라산 국립공원,시머폿,4.4,음식점,"제주특별자치도 제주시 특별자치도, 아라이동 821-2 KR", 11:00~ 3:00,"https://www.google.com/maps/place/%EC%8B%9C%EB%A8%B8%ED%8F%BF/@33.4570965,126.5284881,14z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCAxMTAw66GcIDIwNzAtNjEg7ZWc65287IKwIOq1reumveqzteybkA!3s0x350cf8ef4964d803:0x5966e3341f70475e!4m2!1d126.532998!2d33.3607752!5m1!4e3!6e5!3m5!1s0x350cfcee4d687995:0x247bfc083b8a63ab!8m2!3d33.4723926!4d126.5525924!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
599,한라산 국립공원,인다김밥,4.4,음식점,인다1길 20 아라아이파크상가 101호 아라동 제주시 제주특별자치도 KR, 7:00~ 7:00,"https://www.google.com/maps/place/%EC%9D%B8%EB%8B%A4%EA%B9%80%EB%B0%A5/@33.4570965,126.5284881,14z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCAxMTAw66GcIDIwNzAtNjEg7ZWc65287IKwIOq1reumveqzteybkA!3s0x350cf8ef4964d803:0x5966e3341f70475e!4m2!1d126.532998!2d33.3607752!5m1!4e3!6e5!3m5!1s0x350cfcee9917e9db:0xe0dbd6f7bf4eef82!8m2!3d33.4761153!4d126.5502064!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
600,한라산 국립공원,죽성고을,4.1,음식점,제주특별자치도 제주시 오등동 455-4, 10:00~ 8:00,"https://www.google.com/maps/place/%EC%A3%BD%EC%84%B1%EA%B3%A0%EC%9D%84/@33.4570965,126.5284881,14z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCAxMTAw66GcIDIwNzAtNjEg7ZWc65287IKwIOq1reumveqzteybkA!3s0x350cf8ef4964d803:0x5966e3341f70475e!4m2!1d126.532998!2d33.3607752!5m1!4e3!6e5!3m5!1s0x350cfc64a9d1b14b:0xea8fc5b3a64937e5!8m2!3d33.4622678!4d126.5342497!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
601,한라산 국립공원,도르 다이닝,4.4,음식점,제주특별자치도 제주시 아라동 인다2길 65, 11:30~ 9:30,"https://www.google.com/maps/place/%EB%8F%84%EB%A5%B4+%EB%8B%A4%EC%9D%B4%EB%8B%9D/@33.4570965,126.5284881,14z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCAxMTAw66GcIDIwNzAtNjEg7ZWc65287IKwIOq1reumveqzteybkA!3s0x350cf8ef4964d803:0x5966e3341f70475e!4m2!1d126.532998!2d33.3607752!5m1!4e3!6e5!3m5!1s0x350cfdf6d29961a9:0x3ddb4b2d675b442d!8m2!3d33.4727268!4d126.5494705!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
602,땅끝전망대,보물섬,4.2,한식당,전라남도 해남군 송지면 송호리 1127-3, 10:00~ 9:30,"https://www.google.com/maps/place/%EB%B3%B4%EB%AC%BC%EC%84%AC/@34.2954161,126.5157494,15z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCE652864Ko64-EIO2VtOuCqOq1sCDshqHsp4DrqbQg7Iah7Zi466asIOuVheuBneyghOunneuMgA!3s0x35731f4ce82d2a25:0xa7d24a3e41ce790b!4m2!1d126.5248659!2d34.2947005!5m1!4e3!6e5!3m5!1s0x35731f497895635d:0xe1f8ef4010f6ffc5!8m2!3d34.2982723!4d126.5287922!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
603,땅끝전망대,맴섬횟집,4.3,회 전문점,전라남도 해남군 송지면 송호리 1138-1, 12:00~9:00,"https://www.google.com/maps/place/%EB%A7%B4%EC%84%AC%ED%9A%9F%EC%A7%91/@34.2956613,126.5254427,17.37z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCE652864Ko64-EIO2VtOuCqOq1sCDshqHsp4DrqbQg7Iah7Zi466asIOuVheuBneyghOunneuMgA!3s0x35731f4ce82d2a25:0xa7d24a3e41ce790b!4m2!1d126.5248659!2d34.2947005!5m1!4e3!6e5!3m5!1s0x35731f4bdf671bb3:0xea105eee83dadae8!8m2!3d34.2975!4d126.5283333!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESc2FzaGltaV9yZXN0YXVyYW50"
604,땅끝전망대,황금횟집,4.3,회 전문점,전라남도 해남군 송지면 송호리 1175, 9:00~ 9:30,"https://www.google.com/maps/place/%ED%99%A9%EA%B8%88%ED%9A%9F%EC%A7%91/@34.2960832,126.5242708,16.46z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCE652864Ko64-EIO2VtOuCqOq1sCDshqHsp4DrqbQg7Iah7Zi466asIOuVheuBneyghOunneuMgA!3s0x35731f4ce82d2a25:0xa7d24a3e41ce790b!4m2!1d126.5248659!2d34.2947005!5m1!4e3!6e5!3m5!1s0x35731f4bd33bfc91:0x8891cea9a65b128e!8m2!3d34.2985855!4d126.5279243!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESc2FzaGltaV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5uT0ZwVWVGTm5FQUU"
