num,locate,name,rating,review,classfications,address,cost,url
117,여의도공원,콘래드 서울,4.4," 5,187",5성급 호텔,,"₩293,672","https://www.google.com/maps/place/%EC%BD%98%EB%9E%98%EB%93%9C+%EC%84%9C%EC%9A%B8/@37.5223066,126.9136959,15.87z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjqs7Xsm5DroZwgNjgg7Jes7J2Y64-E6rO17JuQ!3s0x357c9f227cb7d1c1:0x106cea0f2a17ac4e!4m2!1d126.9215157!2d37.5254157!5m1!4e3!6e3!3m9!1s0x357c9f3bedaef86d:0x870e91c402860ad2!5m2!4m1!1i2!8m2!3d37.5253349!4d126.9265535!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11bwn5psz4"
118,충무아트센터,96 번지 트래블러스 롯지,4.3, 55,3성급 호텔,,"₩90,135","https://www.google.com/maps/place/96+%EB%B2%88%EC%A7%80+%ED%8A%B8%EB%9E%98%EB%B8%94%EB%9F%AC%EC%8A%A4+%EB%A1%AF%EC%A7%80/@37.5672719,127.0100123,15.58z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDth7Tqs4TroZwg7Lap66y07JWE7Yq47IS87YSw!3s0x357ca33ee939aa3d:0x89bed05fbc588c8b!4m2!1d127.014653!2d37.5660165!5m1!4e3!6e3!3m8!1s0x357ca33d6fc09587:0x850a9dd4e3f18643!5m2!4m1!1i2!8m2!3d37.5647673!4d127.0097584!16s%2Fg%2F11c1xtbbhq"
119,충무아트센터,토요코인 서울 동대문 2,4.3, 185,3성급 호텔,,"₩65,357","https://www.google.com/maps/place/%ED%86%A0%EC%9A%94%EC%BD%94%EC%9D%B8+%EC%84%9C%EC%9A%B8+%EB%8F%99%EB%8C%80%EB%AC%B8+2/@37.5649115,127.0080926,16.17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDth7Tqs4TroZwg7Lap66y07JWE7Yq47IS87YSw!3s0x357ca33ee939aa3d:0x89bed05fbc588c8b!4m2!1d127.014653!2d37.5660165!5m1!4e3!6e3!3m9!1s0x357ca309c7ebc8a9:0xb3195fb2657a38ec!5m2!4m1!1i2!8m2!3d37.5642124!4d127.0080417!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11fk3sl2ym"
120,충무아트센터,SUMMIT HOTEL SEOUL,4.1, 444,4성급 호텔,,"₩35,756","https://www.google.com/maps/place/SUMMIT+HOTEL+SEOUL/@37.5623308,127.0035227,16z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDth7Tqs4TroZwg7Lap66y07JWE7Yq47IS87YSw!3s0x357ca33ee939aa3d:0x89bed05fbc588c8b!4m2!1d127.014653!2d37.5660165!5m1!4e3!6e3!3m9!1s0x357ca319c5dab78b:0x385ece54ca8b47d0!5m2!4m1!1i2!8m2!3d37.5623308!4d127.0067087!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1td9t11w"
121,충무아트센터,노보텔 앰배서더 서울 동대문,4.4," 1,519",5성급 호텔,,"₩104,499","https://www.google.com/maps/place/%EB%85%B8%EB%B3%B4%ED%85%94+%EC%95%B0%EB%B0%B0%EC%84%9C%EB%8D%94+%EC%84%9C%EC%9A%B8+%EB%8F%99%EB%8C%80%EB%AC%B8/@37.5688823,127.0067734,15.58z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDth7Tqs4TroZwg7Lap66y07JWE7Yq47IS87YSw!3s0x357ca33ee939aa3d:0x89bed05fbc588c8b!4m2!1d127.014653!2d37.5660165!5m1!4e3!6e3!3m9!1s0x357ca32270d4fff7:0xd4c80170851a1430!5m2!4m1!1i2!8m2!3d37.5661578!4d127.0042598!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11g1nnhrlw"
122,충무아트센터,을지로 코업 레지던스,4.1, 627,3성급 호텔,,"₩38,391","https://www.google.com/maps/place/%EC%9D%84%EC%A7%80%EB%A1%9C+%EC%BD%94%EC%97%85+%EB%A0%88%EC%A7%80%EB%8D%98%EC%8A%A4/@37.5657551,127.0067797,16.46z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDth7Tqs4TroZwg7Lap66y07JWE7Yq47IS87YSw!3s0x357ca33ee939aa3d:0x89bed05fbc588c8b!4m2!1d127.014653!2d37.5660165!5m1!4e3!6e3!3m9!1s0x357ca32209d372a5:0x87e40d07655ea423!5m2!4m1!1i2!8m2!3d37.5661227!4d127.0053703!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1hm3hql09"
123,석촌호수공원,소피텔 앰배서더 서울 호텔 & 서비스드 레지던스,4.3, 153,5성급 호텔,,"₩297,000","https://www.google.com/maps/place/%EC%86%8C%ED%94%BC%ED%85%94+%EC%95%B0%EB%B0%B0%EC%84%9C%EB%8D%94+%EC%84%9C%EC%9A%B8+%ED%98%B8%ED%85%94+%26+%EC%84%9C%EB%B9%84%EC%8A%A4%EB%93%9C+%EB%A0%88%EC%A7%80%EB%8D%98%EC%8A%A4/@37.5133608,127.1060826,17.04z/data=!4m26!1m15!2m14!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m4!4e3!5m2!4m1!1i2!6e3!3m9!1s0x357ca57e98b59f95:0x690ff6cec8e678eb!5m2!4m1!1i2!8m2!3d37.5139954!4d127.1066847!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11rs1ng58_"
124,석촌호수공원,호스텔베네,4.1, 112,3성급 호텔,,"₩51,155","https://www.google.com/maps/place/%ED%98%B8%EC%8A%A4%ED%85%94%EB%B2%A0%EB%84%A4/@37.5146206,127.10812,18.25z/data=!4m26!1m15!2m14!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m4!4e3!5m2!4m1!1i2!6e3!3m9!1s0x357ca53952782035:0x594fd399ef863077!5m2!4m1!1i2!8m2!3d37.5158251!4d127.110075!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f6kpclws"
125,석촌호수공원,호텔BNW,4.0, 79,3성급 호텔,,"₩49,375","https://www.google.com/maps/place/%ED%98%B8%ED%85%94BNW/@37.5144635,127.1099471,17.62z/data=!4m26!1m15!2m14!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m4!4e3!5m2!4m1!1i2!6e3!3m9!1s0x357ca573d794eb01:0xb680e9f6f94bf4f4!5m2!4m1!1i2!8m2!3d37.5156155!4d127.1096847!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1v3lmx3s"
126,석촌호수공원,롯데호텔 월드,4.3," 3,663",5성급 호텔,,"₩322,560","https://www.google.com/maps/place/%EB%A1%AF%EB%8D%B0%ED%98%B8%ED%85%94+%EC%9B%94%EB%93%9C/@37.5052626,127.0914083,14.75z/data=!4m26!1m15!2m14!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m4!4e3!5m2!4m1!1i2!6e3!3m9!1s0x357ca5a0c74235c7:0xf186fe4634b0497a!5m2!4m1!1i2!8m2!3d37.5115343!4d127.0999825!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11bycg5r57"
127,석촌호수공원,동그라미호텔,4.1, 59,2성급 호텔,서울특별시 송파구 방이동 47-4,"₩50,000","https://www.google.com/maps/place/%EB%8F%99%EA%B7%B8%EB%9D%BC%EB%AF%B8%ED%98%B8%ED%85%94/@37.5132599,127.1079631,16.58z/data=!4m25!1m15!2m14!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m4!4e3!5m2!4m1!1i2!6e3!3m8!1s0x357ca5704968f115:0x1bf34f131e8d0ec4!5m2!4m1!1i2!8m2!3d37.5159873!4d127.1129121!16s%2Fg%2F1tk20wdj"
128,탑골공원,오라카이인사동스위츠,4.2,873,5성급 호텔,,"₩116,642","https://www.google.com/maps/place/%EC%98%A4%EB%9D%BC%EC%B9%B4%EC%9D%B4%EC%9D%B8%EC%82%AC%EB%8F%99%EC%8A%A4%EC%9C%84%EC%B8%A0/@37.5711454,126.9861247,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e3!3m8!1s0x357ca2dd446fa5df:0x2222ba8d7b65e559!5m2!4m1!1i2!8m2!3d37.5729619!4d126.9873317!16s%2Fg%2F1tk20w74"
129,탑골공원,THE MAY HOTEL,4.6,23,2성급 호텔,"KR, 10 수표로26길 종로구 서울특별시","₩50,000","https://www.google.com/maps/place/THE+MAY+HOTEL/@37.5711454,126.9861247,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e3!3m8!1s0x357ca2dd85066193:0x565a570165b3a23e!5m2!4m1!1i2!8m2!3d37.5719069!4d126.98956!16s%2Fg%2F11j2g01vvc"
130,탑골공원,Moxy Seoul Insadong,4.4,140,2성급 호텔,,"₩79,200","https://www.google.com/maps/place/Moxy+Seoul+Insadong/@37.5711454,126.9861247,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e3!3m8!1s0x357ca3d799111711:0x77f67f6f32089c5!5m2!4m1!1i2!8m2!3d37.5723363!4d126.9893199!16s%2Fg%2F11h58zjkd5"
131,탑골공원,그리드인,4.5,209,2성급 호텔,,"₩43,394","https://www.google.com/maps/place/%EA%B7%B8%EB%A6%AC%EB%93%9C%EC%9D%B8/@37.5711454,126.9861247,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e3!3m9!1s0x357ca2e731e7f6c7:0xde24e53863f8940f!5m2!4m1!1i2!8m2!3d37.5696763!4d126.991292!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11c5_9cpjs"
132,탑골공원,호텔 쿠레타케소 인사동,4.0,232,3성급 호텔,,"₩44,593","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EC%BF%A0%EB%A0%88%ED%83%80%EC%BC%80%EC%86%8C+%EC%9D%B8%EC%82%AC%EB%8F%99/@37.5711454,126.9861247,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e3!3m9!1s0x357ca2dd59a934a3:0xcc19b65b51c4827b!5m2!4m1!1i2!8m2!3d37.5724081!4d126.9871319!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f68lfhmf"
133,장항스카이워크,호텔카몬,4.5, 77,3성급 호텔,,"₩51,450","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%EC%B9%B4%EB%AA%AC/@36.0182901,126.6301385,13z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e3!3m9!1s0x35705e828ecac6cb:0xdb12e428728776c5!5m2!4m1!1i2!8m2!3d36.0087527!4d126.6947973!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11g8w8rkzk"
134,장항스카이워크,Hwadam Inn,4.5, 66,2성급 호텔,,"₩76,000","https://www.google.com/maps/place/Hwadam+Inn/@35.9854034,126.7010401,15.33z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e3!3m9!1s0x35705c14b7f79a67:0x77826cd18508a076!5m2!4m1!1i2!8m2!3d35.985937!4d126.7166224!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11gcp3klnn"
135,장항스카이워크,에이본 호텔 군산,4.2, 876,3성급 호텔,,"₩90,560","https://www.google.com/maps/place/%EC%97%90%EC%9D%B4%EB%B3%B8+%ED%98%B8%ED%85%94+%EA%B5%B0%EC%82%B0/@35.9831846,126.6989785,14.54z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e3!3m9!1s0x35705c71c1002d13:0xf371630db10be4d2!5m2!4m1!1i2!8m2!3d35.9763479!4d126.7245913!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b7vzgxcf"
136,장항스카이워크,라마다 바이 윈덤 군산,4.2," 1,022",3성급 호텔,,"₩94,080","https://www.google.com/maps/place/%EB%9D%BC%EB%A7%88%EB%8B%A4+%EB%B0%94%EC%9D%B4+%EC%9C%88%EB%8D%A4+%EA%B5%B0%EC%82%B0/@35.9590323,126.6854146,14.79z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e3!3m9!1s0x357059672a559617:0xe7f73acfc0e6bc17!5m2!4m1!1i2!8m2!3d35.9589116!4d126.6901517!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11cm_hx4n2"
137,용인자연 휴양림,호텔 더숨 포레스트,4.2,548,3성급 호텔,,"₩104,718","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EB%8D%94%EC%88%A8+%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8/@37.2771608,127.2196146,12.71z/data=!4m23!1m12!2m11!1z7IiZ67CV!3m6!1z7IiZ67CV!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!5m1!4e3!6e3!3m9!1s0x357b5154ee8b0c89:0x5ffafa338d3e54f!5m2!4m1!1i2!8m2!3d37.2866018!4d127.20873!15sCgbsiJnrsJWSAQVob3RlbA!16s%2Fg%2F11fy5h3vxt"
138,용인자연 휴양림,SR디자인호텔,4.2,220,3성급 호텔,,"₩68,162","https://www.google.com/maps/place/SR%EB%94%94%EC%9E%90%EC%9D%B8%ED%98%B8%ED%85%94/@37.2357533,127.2062201,15.46z/data=!4m23!1m12!2m11!1z7IiZ67CV!3m6!1z7IiZ67CV!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!5m1!4e3!6e3!3m9!1s0x357b518b67243a9d:0x88ffa0cb347e7f6!5m2!4m1!1i2!8m2!3d37.2347938!4d127.2066191!15sCgbsiJnrsJWSAQVob3RlbA!16s%2Fg%2F11c1qrrcsq"
139,용인자연 휴양림,호텔 썬스테이,4.1,100,2성급 호텔,,"₩57,624","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EC%8D%AC%EC%8A%A4%ED%85%8C%EC%9D%B4/@37.2341954,127.2022023,16.25z/data=!4m23!1m12!2m11!1z7IiZ67CV!3m6!1z7IiZ67CV!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!5m1!4e3!6e3!3m9!1s0x357b51ed9633756d:0x656af3c4a2ad48d0!5m2!4m1!1i2!8m2!3d37.2330373!4d127.1995917!15sCgbsiJnrsJWSAQVob3RlbA!16s%2Fg%2F11dzdh4w89"
140,자만벽화마을,부경당,4.5,37,2성급 호텔,,"₩45,000","https://www.google.com/maps/place/%EB%B6%80%EA%B2%BD%EB%8B%B9/@35.8139976,127.1532046,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e9!6e3!3m8!1s0x3570236246f491ed:0xfeecc5236b1c6927!5m2!4m1!1i2!8m2!3d35.81599!4d127.1542355!16s%2Fg%2F11b73n_1sy"
141,자만벽화마을,그림 게스트하우스,4.2,23,1성급 호텔,전라북도 전주시 완산구 풍남동 향교길 149-13,"₩65,000","https://www.google.com/maps/place/%EA%B7%B8%EB%A6%BC+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@35.8142151,127.155007,17z/data=!4m18!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e3!3m4!1s0x3570249d538e5665:0xcb9025f5dc36623f!5m2!4m1!1i2"
142,자만벽화마을,고현당,4.3,55,2성급 호텔,,"₩52,530","https://www.google.com/maps/place/%EA%B3%A0%ED%98%84%EB%8B%B9/@35.8142151,127.155007,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e3!3m9!1s0x357023621246d553:0x9cbc7c1708232984!5m2!4m1!1i2!8m2!3d35.8152363!4d127.1539526!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11dfgpp2x8"
143,자만벽화마을,홍란미덕,4.6,20,2성급 호텔,,"₩49,999","https://www.google.com/maps/place/%ED%99%8D%EB%9E%80%EB%AF%B8%EB%8D%95/@35.8152699,127.1540776,18.75z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e3!3m8!1s0x357023623ab77d21:0xd293c00cdba96617!5m2!4m1!1i2!8m2!3d35.8154854!4d127.1540877!16s%2Fg%2F1pp2x8w78"
144,자만벽화마을,라온한옥꿀잠,4.2,62,2성급 호텔,,"₩52,200","https://www.google.com/maps/place/%EB%9D%BC%EC%98%A8%ED%95%9C%EC%98%A5%EA%BF%80%EC%9E%A0/@35.8152371,127.1543566,18.75z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e3!3m8!1s0x3570236246ac7071:0x209760d7d0cddbae!5m2!4m1!1i2!8m2!3d35.815857!4d127.1543049!16s%2Fg%2F11gghdtbyz"
145,용연구름다리,미르 게스트하우스,4.2, 175,1성급 호텔,,"₩65,000","https://www.google.com/maps/place/%EB%AF%B8%EB%A5%B4+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@33.5144434,126.5117566,15.58z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e3!3m8!1s0x350cfb4d3fde91ff:0x375ca03454b82357!5m2!4m1!1i2!8m2!3d33.5136377!4d126.5107441!16s%2Fg%2F11b73qzz5l"
146,용연구름다리,제주 오라스테이,4.0, 44,2성급 호텔,,"₩31,524","https://www.google.com/maps/place/%EC%A0%9C%EC%A3%BC+%EC%98%A4%EB%9D%BC%EC%8A%A4%ED%85%8C%EC%9D%B4/@33.5148862,126.5055815,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e3!3m9!1s0x350ce4abb5ba2a2d:0xa0f7f3592c07341e!5m2!4m1!1i2!8m2!3d33.5143734!4d126.5200299!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f54syv_3"
147,용연구름다리,라마다 플라자 바이 윈덤 제주 오션 프론트,4.3," 3,136",5성급 호텔,,"₩134,340","https://www.google.com/maps/place/%EB%9D%BC%EB%A7%88%EB%8B%A4+%ED%94%8C%EB%9D%BC%EC%9E%90+%EB%B0%94%EC%9D%B4+%EC%9C%88%EB%8D%A4+%EC%A0%9C%EC%A3%BC+%EC%98%A4%EC%85%98+%ED%94%84%EB%A1%A0%ED%8A%B8/@33.5148862,126.5055815,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e3!3m9!1s0x350ce4a925fd86b5:0xc9d570096cfda6c9!5m2!4m1!1i2!8m2!3d33.5188503!4d126.5180048!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1ydnzgclv"
148,용연구름다리,오션스위츠 제주호텔,4.1," 1,985",4성급 호텔,,"₩95,700","https://www.google.com/maps/place/%EC%98%A4%EC%85%98%EC%8A%A4%EC%9C%84%EC%B8%A0+%EC%A0%9C%EC%A3%BC%ED%98%B8%ED%85%94/@33.5148862,126.5055815,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e3!3m9!1s0x350ce357de2f83c3:0xd9c68db7871a2165!5m2!4m1!1i2!8m2!3d33.5182309!4d126.5231735!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1tcwj9pw"
149,용연구름다리,Hotel Regentmarine Jeju,4.2," 1,788",4성급 호텔,,"₩84,150","https://www.google.com/maps/place/Hotel+Regentmarine+Jeju/@33.5148862,126.5055815,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e3!3m9!1s0x350ce3575d137a91:0xfd26edab0188cdad!5m2!4m1!1i2!8m2!3d33.5176294!4d126.5267891!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11cm0hzr89"
